seed,replicate,n_episodes,ar_coef,total_features,model_name,model_label,grouped_auc,grouped_brier,random_auc,random_brier,delta_cv,event_rate,n_obs,n_eff,rho_hat,avg_episode_size
55001,1,100,0.0,5,random_forest,Random Forest,0.46085052150474626,0.2832553161370078,0.7128509251663477,0.20733766570152393,0.2520004036616015,0.5969962453066333,1598,231.94453630692368,0.3931627576555236,15.98
56000,0,100,0.0,5,boosted_trees,Boosted Trees,0.4895914750957855,0.33861942096612246,0.7914468390804598,0.18443288691204524,0.3018553639846743,0.4368932038834951,2060,203.16099026631554,0.466313360876512,20.6
56001,1,100,0.0,5,boosted_trees,Boosted Trees,0.6145760145366445,0.2710461904867239,0.7954958034091892,0.1784380354157074,0.18091978887254478,0.41743119266055045,2180,241.8226514260127,0.38533033505066777,21.8
57000,0,100,0.0,20,logistic,Logistic Regression,0.6416249261248408,0.23188543014918578,0.6286616664168264,0.23478741077668402,-0.012963259708014374,0.4353428439944777,2173,230.07788678462109,0.40736265196640903,21.73
57001,1,100,0.0,20,logistic,Logistic Regression,0.6157075792703324,0.2388877361522728,0.6333391005455783,0.23473438873362426,0.01763152127524592,0.45746388443017655,1869,220.75066392817806,0.4220783325277882,18.69
58000,0,100,0.0,20,random_forest,Random Forest,0.5889591488507478,0.24247625809994489,0.678338184616414,0.2212791080880427,0.08937903576566619,0.4225352112676056,1917,185.99105737904614,0.5122150333829284,19.17
58001,1,100,0.0,20,random_forest,Random Forest,0.555420431222361,0.2516206274163801,0.6362725079875584,0.22770973831869462,0.08085207676519746,0.4245043213014743,1967,208.18424984460202,0.4525099761307579,19.67
59000,0,100,0.0,20,boosted_trees,Boosted Trees,0.6630308498541553,0.2577071589774051,0.7634473723241213,0.1972910511953901,0.10041652246996602,0.4974986103390773,1799,224.477834309403,0.41284015863242063,17.99
59001,1,100,0.0,20,boosted_trees,Boosted Trees,0.6158667218352757,0.2769776517123364,0.759840700641335,0.19882979071425474,0.14397397880605933,0.4554191137213027,1873,188.23606263762116,0.5048094684379295,18.73
60000,0,100,0.0,100,logistic,Logistic Regression,0.6362579945352232,0.23875934050338296,0.6388012902992906,0.2383621189278707,0.0025432957640673104,0.4279816513761468,2180,241.51017115249806,0.3858911032283253,21.8
60001,1,100,0.0,100,logistic,Logistic Regression,0.6141528558590567,0.24387821341880037,0.6113858178854312,0.24317800024143035,-0.0027670379736254302,0.40733299849321947,1991,188.49175709898074,0.5057004821338211,19.91
61000,0,100,0.0,100,random_forest,Random Forest,0.6119577825690898,0.24070574157798574,0.684275831034159,0.22919101927376875,0.07231804846506917,0.4814621409921671,1915,179.12437361490646,0.5339336487225261,19.15
